gene_id	r	p
PCCB|5096	7.83713	0.00433169
PCDH10|57575	0	NaN
PCDH11X|27328	0	NaN
PCDH11Y|83259	0	NaN
PCDH12|51294	1.34512	0.133244
PCDH15|65217	0.786808	0.386295
PCDH17|27253	8.79443	0.00784777
PCDH18|54510	0.0833333	NaN
PCDH19|57526	0.666667	NaN
PCDH1|5097	0.467131	0.00741866
PCDH20|64881	0	NaN
PCDH7|5099	2.36818	0.00322808
PCDH8|5100	0	NaN
PCDH9|5101	0.289348	0.0121205
PCDHA10|56139	0.166667	NaN
PCDHA11|56138	0	NaN
PCDHA12|56137	0	NaN
PCDHA13|56136	0	NaN
PCDHA1|56147	1.25344	0.625644
PCDHA2|56146	0	NaN
PCDHA3|56145	0	NaN
PCDHA4|56144	0.0833333	NaN
PCDHA5|56143	0	NaN
PCDHA6|56142	0	NaN
PCDHA7|56141	0.0784999	0.32019
PCDHA8|56140	0	NaN
PCDHA9|9752	0.0833333	NaN
PCDHAC1|56135	0	NaN
PCDHAC2|56134	0	NaN
PCDHB10|56126	5.76228	0.704526
PCDHB11|56125	0.73467	0.341495
PCDHB12|56124	2.50057	0.198712
PCDHB13|56123	5.00439	0.268029
PCDHB14|56122	1.35681	0.0572733
PCDHB15|56121	1.60454	0.0453843
PCDHB16|57717	21.5095	0.895874
PCDHB17|54661	0	NaN
PCDHB18|54660	3.56961	0.640908
PCDHB19P|84054	0.202525	0.233004
PCDHB1|29930	0	NaN
PCDHB2|56133	9.83053	0.429021
PCDHB3|56132	0.916667	NaN
PCDHB4|56131	1.13291	0.552754
PCDHB5|26167	1.86836	0.14519
PCDHB6|56130	0.666667	NaN
PCDHB7|56129	1.13217	0.511021
PCDHB8|56128	0.5	NaN
PCDHB9|56127	0.833333	NaN
PCDHGA10|56106	3.34874	0.124726
PCDHGA11|56105	2.15632	0.174984
PCDHGA12|26025	1.30138	0.201202
PCDHGA1|56114	1.16564	0.0523909
PCDHGA2|56113	1.05144	0.16049
PCDHGA3|56112	0.18244	0.0622143
PCDHGA4|56111	2.063	0.285352
PCDHGA5|56110	0.711359	0.126396
PCDHGA6|56109	1.82302	0.175183
PCDHGA7|56108	1.56809	0.309404
PCDHGA8|9708	1.0214	0.276947
PCDHGA9|56107	3.26921	0.208417
PCDHGB1|56104	1.43496	0.195189
PCDHGB2|56103	2.7324	0.211829
PCDHGB3|56102	1.48686	0.175195
PCDHGB4|8641	0.253464	0.121461
PCDHGB5|56101	0.333042	0.181688
PCDHGB6|56100	1.61722	0.184112
PCDHGB7|56099	3.26138	0.238439
PCDHGB8P|56120	0.540229	0.332743
PCDHGC3|5098	1.37273	0.0813577
PCDHGC4|56098	0.0785329	0.0861232
PCDHGC5|56097	0.895357	0.417346
PCDP1|200373	0.0833333	NaN
PCF11|51585	11.8095	0.00522782
PCGEM1|64002	0	NaN
PCGF1|84759	6.02372	0.0088386
PCGF2|7703	13.5318	0.0170437
PCGF3|10336	16.9065	0.0133684
PCGF5|84333	8.34418	0.00534594
PCGF6|84108	6.5538	0.0102235
PCID2|55795	5.24929	0.00102282
PCIF1|63935	11.5553	0.00939223
PCK1|5105	0.184875	0.000582252
PCK2|5106	5.05509	0.00852142
PCLO|27445	3.99566	0.0145874
PCM1|5108	20.4341	0.00713125
PCMT1|5110	4.4682	0.0017445
PCMTD1|115294	8.64291	0.0115345
PCMTD2|55251	14.7518	0.0100301
PCNAP1|359806	0	NaN
PCNA|5111	8.54094	0.00187118
PCNP|57092	7.92561	0.00224135
PCNT|5116	19.7665	0.010582
PCNXL2|80003	15.6545	0.0247703
PCNXL3|399909	12.5994	0.00464278
PCNX|22990	12.7743	0.0058962
PCOLCE2|26577	6.41254	0.0100589
PCOLCE|5118	3.29133	0.000244705
PCOTH|542767	3.56923	0.178587
PCP2|126006	1.01243	0.192388
PCP4L1|654790	0	NaN
PCP4|5121	0	NaN
PCSK1N|27344	0.0784999	0.32019
PCSK1|5122	2.43055	0.0183188
PCSK2|5126	0.0833333	NaN
PCSK4|54760	1.20107	0.0279638
PCSK5|5125	0	NaN
PCSK6|5046	11.0687	0.0187743
PCSK7|9159	6.6647	0.00707695
PCSK9|255738	13.8237	0.00512448
PCTP|58488	14.3711	0.0335679
PCYOX1L|78991	12.0938	0.0263619
PCYOX1|51449	9.997	0.00239971
PCYT1A|5130	3.66226	0.00690672
PCYT1B|9468	1.33824	0.143307
PCYT2|5833	2.34971	0.00537159
PC|5091	6.62064	0.00218626
PDAP1|11333	3.86816	0.000723726
PDCD10|11235	6.71487	0.00629786
PDCD11|22984	4.84602	0.000922039
PDCD1LG2|80380	0.450876	0.375456
PDCD1|5133	1.54162	0.698107
PDCD2L|84306	5.2527	0.0112037
PDCD2|5134	6.52265	0.00334634
PDCD4|27250	10.7225	0.00430987
PDCD5|9141	2.61661	0.00103599
PDCD6IP|10015	10.4862	0.00258139
PDCD6|10016	6.77117	0.00137334
PDCD7|10081	9.58413	0.00955943
PDCL2|132954	0	NaN
PDCL3|79031	3.07619	0.00557119
PDCL|5082	10.4164	0.0127926
PDC|5132	0.166667	NaN
PDDC1|347862	12.8466	0.00936049
PDE10A|10846	26.6924	0.0186983
PDE11A|50940	4.0164	0.361847
PDE12|201626	9.13	0.0100573
PDE1A|5136	10.0232	0.0103321
PDE1B|5153	0	NaN
PDE1C|5137	0	NaN
PDE2A|5138	2.4106	0.000459308
PDE3A|5139	10.1948	0.00299332
PDE3B|5140	4.48162	0.00329818
PDE4A|5141	11.1381	0.0109165
PDE4B|5142	15.691	0.0101526
PDE4C|5143	0.474674	0.0042677
PDE4DIP|9659	12.4065	0.0135001
PDE4D|5144	9.40622	0.00506781
PDE5A|8654	2.59741	0.0494612
PDE6A|5145	23.3802	0.918184
PDE6B|5158	2.92395	0.500623
PDE6C|5146	0.166667	NaN
PDE6D|5147	9.1475	0.0232526
PDE6G|5148	2.044	0.329112
PDE6H|5149	0	NaN
PDE7A|5150	14.7411	0.0143339
PDE7B|27115	14.1857	0.016889
PDE8A|5151	21.9511	0.0136807
PDE8B|8622	36.1204	0.0577584
PDE9A|5152	0.524188	0.0586284
PDF|64146	4.44337	0.00674147
PDGFA|5154	4.62531	0.0674815
PDGFB|5155	0.453783	0.00848926
PDGFC|56034	1.23855	0.0129143
PDGFD|80310	3.287	0.0530557
PDGFRA|5156	0.413141	0.127258
PDGFRB|5159	2.03506	0.00419859
PDGFRL|5157	55.9181	0.38169
PDHA1|5160	4.48124	0.000448873
PDHA2|5161	0	NaN
PDHB|5162	6.15809	0.00220018
PDHX|8050	7.81577	0.00441366
PDIA2|64714	0.318603	0.154018
PDIA3P|171423	5.88006	0.00158629
PDIA3|2923	16.9331	0.00247327
PDIA4|9601	10.8535	0.00186283
PDIA5|10954	5.79027	0.00539111
PDIA6|10130	11.699	0.000950597
PDIK1L|149420	25.5485	0.0846074
PDILT|204474	0	NaN
PDK1|5163	1.9113	0.00239789
PDK2|5164	7.69062	0.0114142
PDK3|5165	13.0895	0.052532
PDK4|5166	5.76347	0.0070036
PDLIM1|9124	4.9811	0.00279893
PDLIM2|64236	4.48733	0.00741928
PDLIM3|27295	16.281	0.127082
PDLIM4|8572	0.348741	0.188637
PDLIM5|10611	17.7697	0.0170737
PDLIM7|9260	2.81241	0.00113104
PDP1|54704	25.5768	0.0625233
PDP2|57546	10.5417	0.0236207
PDPK1|5170	14.9829	0.0122804
PDPN|10630	0	NaN
PDPR|55066	60.0268	0.0409755
PDRG1|81572	5.26661	0.00624179
PDS5A|23244	9.2453	0.00193879
PDS5B|23047	15.5329	0.0107164
PDSS1|23590	1.84765	0.00348165
PDSS2|57107	8.38053	0.0158109
PDX1|3651	0	NaN
PDXDC1|23042	21.7509	0.00751152
PDXDC2|283970	8.78288	0.0274365
PDXK|8566	5.76654	0.00118001
PDXP|57026	10.7784	0.00677162
PDYN|5173	0	NaN
PDZD11|51248	9.41594	0.0122723
PDZD2|23037	4.32308	0.0516766
PDZD3|79849	1.27559e+06	1
PDZD4|57595	2.41584	0.0333991
PDZD7|79955	3.3026	0.0370167
PDZD8|118987	10.3654	0.010639
PDZD9|255762	2.22778e+06	1
PDZK1IP1|10158	1.34553	0.801452
PDZK1P1|728939	2.9207	0.101282
PDZK1|5174	1.97422	0.125553
PDZRN3|23024	0.0784999	0.32019
PDZRN4|29951	0	NaN
PEA15|8682	6.48132	0.00338896
PEAR1|375033	6.32009	0.0851342
PEBP1|5037	5.38456	0.000872103
PEBP4|157310	0.345143	0.579933
PECAM1|5175	0.341518	0.0531558
PECI|10455	3.35288	0.00193016
PECR|55825	19.6391	0.0727224
PEF1|553115	4.27942	0.00294585
PEG10|23089	1.95945	0.000145919
PEG3AS|100169890	0	NaN
PEG3|5178	0	NaN
PELI1|57162	20.8136	0.0512044
PELI2|57161	0.569182	0.00549125
PELI3|246330	6.06511	0.0216883
PELO|53918	8.11882	0.00742098
PELP1|27043	6.66961	0.00213906
PEMT|10400	5.90774	0.00816655
PENK|5179	0	NaN
PEPD|5184	7.16102	0.00538526
PER1|5187	8.36274	0.00646048
PER2|8864	19.4851	0.0798891
PER3|8863	1.99142	0.0168657
PER4|168741	0	NaN
PERP|64065	5.50575	0.00053013
PES1|23481	3.15433	0.000561803
PET112L|5188	7.53052	0.0142189
PEX10|5192	14.5458	0.0186574
PEX11A|8800	42.7516	0.32265
PEX11B|8799	11.551	0.0214583
PEX11G|92960	3.33409	0.0840511
PEX12|5193	15.8688	0.0525829
PEX13|5194	18.4216	0.0148841
PEX14|5195	9.47721	0.0145883
PEX16|9409	6.14601	0.00620195
PEX19|5824	10.375	0.007351
PEX1|5189	14.6306	0.0130102
PEX26|55670	13.4049	0.0210386
PEX2|5828	12.7912	0.0132443
PEX3|8504	5.57887	0.00986981
PEX5L|51555	6.62553	0.415163
PEX5|5830	9.67839	0.0065809
PEX6|5190	2.52641	0.00253331
PEX7|5191	11.7581	0.0775646
PF4V1|5197	0	NaN
PF4|5196	0	NaN
PFAS|5198	7.00017	0.00159098
PFDN1|5201	5.25383	0.00315671
PFDN2|5202	7.70011	0.00284869
PFDN4|5203	5.07316	0.00314195
PFDN5|5204	9.85342	0.00152764
PFDN6|10471	3.29104	0.00213213
PFKFB1|5207	0.5	NaN
PFKFB2|5208	11.1039	0.0118545
PFKFB3|5209	8.63515	0.0048693
PFKFB4|5210	1.20016	0.00105328
PFKL|5211	5.65388	0.00198481
PFKM|5213	9.88969	0.00169601
PFKP|5214	4.12012	0.000406626
PFN1|5216	3.0335	0.000139208
PFN2|5217	5.85626	0.0014776
PFN3|345456	0	NaN
PFN4|375189	2.69885	0.473578
PGA3|643834	0	NaN
PGA4|643847	0	NaN
PGA5|5222	0	NaN
PGAM1|5223	3.30549	0.000319706
PGAM2|5224	0.496185	0.0278294
PGAM4|441531	2.75169	0.00940474
PGAM5|192111	5.47121	0.00311666
PGAP1|80055	13.5261	0.018147
PGAP2|27315	14.1692	0.028538
PGAP3|93210	8.23882	0.0514962
PGBD1|84547	8.13543	0.0227372
PGBD2|267002	6.74664	0.0315269
PGBD3|267004	2.87502	0.0156216
PGBD4|161779	29.8446	0.211023
PGBD5|79605	1.12837	0.0131903
PGCP|10404	9.8906	0.152616
PGC|5225	0.0496994	0.165831
PGD|5226	4.98245	0.000886375
PGF|5228	8.71477	0.007575
PGGT1B|5229	5.73828	0.0105858
PGK1|5230	1.87334	4.26135e-05
PGK2|5232	0.166667	NaN
PGLS|25796	11.9748	0.00927815
PGLYRP1|8993	1.27557e+06	1
PGLYRP2|114770	0	NaN
PGLYRP3|114771	0	NaN
PGLYRP4|57115	0	NaN
PGM1|5236	6.60241	0.0020141
PGM2L1|283209	10.3186	0.0199946
PGM2|55276	3.58815	0.00227313
PGM3|5238	7.43987	0.0104993
PGM5P2|595135	1.58333	NaN
PGM5|5239	0	NaN
PGPEP1L|145814	0.193013	0.366704
PGPEP1|54858	1.55989	0.00145075
PGP|283871	4.36993	0.00254962
PGRMC1|10857	3.74178	0.000678484
PGRMC2|10424	6.93217	0.00379703
PGR|5241	0	NaN
PGS1|9489	13.8825	0.0189208
PHACTR1|221692	0.979014	0.207023
PHACTR2|9749	4.24644	0.00920811
PHACTR3|116154	0	NaN
PHACTR4|65979	12.5438	0.00816628
PHAX|51808	4.62973	0.00363198
PHB2|11331	11.5268	0.00209294
PHB|5245	2.91	0.000284687
PHC1|1911	8.39222	0.0187302
PHC2|1912	6.68088	0.00200606
PHC3|80012	13.2719	0.00791439
PHEX|5251	2.04936	0.405865
PHF10|55274	5.07507	0.00120151
PHF11|51131	11.3897	0.0797099
PHF12|57649	21.7906	0.011971
PHF13|148479	20.4738	0.0323199
PHF14|9678	4.29648	0.00333156
PHF15|23338	3.40425	0.00093
PHF16|9767	7.10662	0.0118472
PHF17|79960	22.6287	0.0164937
PHF19|26147	9.20228	0.00267693
PHF1|5252	4.21577	0.00712767
PHF20L1|51105	4.36589	0.00234679
PHF20|51230	7.8169	0.00306447
PHF21A|51317	2.43476	0.00174397
PHF21B|112885	2.84015	0.41022
PHF23|79142	7.3932	0.00506768
PHF2|5253	15.5506	0.0178493
PHF3|23469	17.0513	0.00676536
PHF5A|84844	6.26045	0.00405008
PHF6|84295	10.6992	0.00664603
PHF7|51533	2.00797	0.0212653
PHF8|23133	33.1998	0.0304134
PHGDH|26227	12.8661	0.00186879
PHGR1|644844	0	NaN
PHIP|55023	14.3765	0.00363757
PHKA1|5255	7.16111	0.00525524
PHKA2|5256	21.6488	0.0150891
PHKB|5257	12.3597	0.00700718
PHKG1|5260	1.86702	0.444492
PHKG2|5261	12.0343	0.0225171
PHLDA1|22822	1.47291	0.00120948
PHLDA2|7262	5.59979	0.0076594
PHLDA3|23612	6.32376	0.0162883
PHLDB1|23187	3.44468	0.0041019
PHLDB2|90102	9.77195	0.00515755
PHLDB3|653583	5.40312	0.0359243
PHLPP1|23239	16.0638	0.0415643
PHLPP2|23035	11.7392	0.0345451
PHOSPHO1|162466	1.8446	0.0747469
PHOSPHO2|493911	8.24488	0.122156
PHOX2A|401	0.545917	0.290497
PHOX2B|8929	0	NaN
PHPT1|29085	8.31649	0.00355826
PHRF1|57661	11.7316	0.00975613
PHTF1|10745	5.13342	0.00874318
PHTF2|57157	7.03537	0.00661145
PHYHD1|254295	8.39104	0.0564517
PHYHIPL|84457	0.264081	0.184575
PHYHIP|9796	1.7917	0.0108396
PHYH|5264	11.5417	0.0311133
PI15|51050	1.07305	0.0927194
PI16|221476	2.93404	0.179444
PI3|5266	1.31673	0.0422705
PI4K2A|55361	14.3576	0.0143155
PI4K2B|55300	6.94947	0.00958945
PI4KAP1|728233	12.1044	0.184976
PI4KAP2|375133	7.42405	0.0283082
PI4KA|5297	33.0767	0.0162035
PI4KB|5298	9.7145	0.00488052
PIAS1|8554	14.6385	0.028103
PIAS2|9063	24.7711	0.0669601
PIAS3|10401	17.6812	0.0181996
PIAS4|51588	8.59973	0.0188205
PIBF1|10464	11.9745	0.0203485
PICALM|8301	11.3691	0.00330101
PICK1|9463	18.5405	0.0265355
PID1|55022	6.18932	0.0865365
PIF1|80119	4.06901	0.00727928
PIGA|5277	9.19937	0.0114487
PIGB|9488	7.67607	0.023184
PIGC|5279	23.4125	0.034204
PIGF|5281	14.3444	0.0287073
PIGG|54872	5.7837	0.00503719
PIGH|5283	8.47788	0.0199803
PIGK|10026	13.4255	0.00754027
PIGL|9487	5.5057	0.0303614
PIGM|93183	20.0039	0.0337047
PIGN|23556	17.3452	0.027953
PIGO|84720	24.7797	0.020132
PIGP|51227	7.38584	0.0335513
PIGQ|9091	7.69558	0.0102274
PIGR|5284	0.333333	NaN
PIGS|94005	11.7545	0.00421812
PIGT|51604	16.5864	0.00378094
PIGU|128869	10.8034	0.0122226
PIGV|55650	35.536	0.0954322
PIGW|284098	6.9899	0.00726105
PIGX|54965	5.48991	0.0116007
PIGY|84992	7.17225	0.00610922
PIGZ|80235	1.1092	0.0243197
PIH1D1|55011	6.99239	0.00553637
PIH1D2|120379	6.80177	0.163366
PIK3AP1|118788	0.689889	0.541845
PIK3C2A|5286	8.54974	0.00384653
PIK3C2B|5287	34.994	0.0635299
PIK3C2G|5288	0	NaN
PIK3C3|5289	9.1237	0.0173579
PIK3CA|5290	18.8892	0.044483
PIK3CB|5291	18.5232	0.0219203
PIK3CD|5293	3.70237	0.00526065
PIK3CG|5294	0	NaN
PIK3IP1|113791	6.79762	0.0884175
PIK3R1|5295	4.67739	0.0131661
PIK3R2|5296	7.01118	0.002157
PIK3R3|8503	3.61224	0.00272839
PIK3R4|30849	6.94261	0.00540937
PIK3R5|23533	0.166667	NaN
PIK3R6|146850	0.0833333	NaN
PIKFYVE|200576	13.839	0.00788098
PILRA|29992	3.75591	0.242225
PILRB|29990	11.0792	0.00741295
PIM1|5292	2.66389	0.00447151
PIM2|11040	14.001	0.0300558
PIM3|415116	8.47505	0.00341567
PIN1L|5301	1.56225	0.0471329
PIN1|5300	4.33248	0.00274947
PIN4|5303	9.24142	0.0232884
PINK1|65018	6.60152	0.0052822
PINX1|54984	3.76605	0.0108034
PION|54103	0.580219	0.465334
PIP4K2A|5305	5.58961	0.00673104
PIP4K2B|8396	17.8778	0.00617994
PIP4K2C|79837	12.3555	0.0152957
PIP5K1A|8394	13.7951	0.00530163
PIP5K1B|8395	0	NaN
PIP5K1C|23396	10.7986	0.00929871
PIP5K1P1|206426	3.77695	0.123053
PIP5KL1|138429	1.68566	0.0430173
PIPOX|51268	0.754279	0.0422859
PIPSL|266971	2.27944	0.00129206
PIP|5304	0	NaN
PIRT|644139	0	NaN
PIR|8544	1.53958	0.00099112
PISD|23761	6.00022	0.00668362
PISRT1|140464	0	NaN
PITPNA|5306	6.62793	0.00345797
PITPNB|23760	6.06767	0.0025152
PITPNC1|26207	1.41329	0.00121114
PITPNM1|9600	11.1181	0.00350191
PITPNM2|57605	6.70017	0.0093183
PITPNM3|83394	6.46672	0.0466742
PITRM1|10531	3.73538	0.00257526
PITX1|5307	14.3558	0.00447705
PITX2|5308	191.039	0.809353
PITX3|5309	3.73412	0.163652
PIWIL1|9271	0.0784999	0.32019
PIWIL2|55124	1.23661	0.140206
PIWIL3|440822	0.226766	0.024577
PIWIL4|143689	5.47816	0.063531
PJA1|64219	7.15282	0.017622
PJA2|9867	15.377	0.00401702
PKD1L1|168507	0.916667	NaN
PKD1L2|114780	2.92027	0.208537
PKD1L3|342372	0.0833333	NaN
PKD1|5310	19.464	0.0086361
PKD2L1|9033	0.0833333	NaN
PKD2L2|27039	0.652426	0.187169
PKD2|5311	44.175	0.116785
PKDCC|91461	2.81549	0.0501433
PKDREJ|10343	1.71545	0.200666
PKHD1L1|93035	0.0833333	NaN
PKHD1|5314	0	NaN
PKIA|5569	8.17742	0.07183
PKIB|5570	0.933594	0.171819
PKIG|11142	19.3744	0.0891977
PKLR|5313	1.13217	0.511021
PKM2|5315	7.09789	0.000119277
PKMYT1|9088	4.79758	0.00401175
PKN1|5585	7.66327	0.00204263
PKN2|5586	9.43006	0.00440328
PKN3|29941	8.52694	0.00490328
PKNOX1|5316	18.3465	0.0402324
PKNOX2|63876	0	NaN
PKP1|5317	2.1463	0.0433775
PKP2|5318	6.39833	0.015262
PKP3|11187	6.31203	0.00633911
PKP4|8502	8.55513	0.00570797
PL-5283|647087	18.3393	0.0167647
PLA1A|51365	0.0833333	NaN
PLA2G10|8399	0.0833333	NaN
PLA2G12A|81579	16.8305	0.0234927
PLA2G12B|84647	0.0784999	0.32019
PLA2G15|23659	13.0775	0.0242853
PLA2G16|11145	12.8128	0.0171873
PLA2G1B|5319	0	NaN
PLA2G2A|5320	0	NaN
PLA2G2C|391013	0	NaN
PLA2G2D|26279	0	NaN
PLA2G2E|30814	0	NaN
PLA2G2F|64600	0.0833333	NaN
PLA2G3|50487	6.2434	0.0774839
PLA2G4A|5321	3.15524	0.000877432
PLA2G4C|8605	1.53283	0.223244
PLA2G4D|283748	0.417206	0.500323
PLA2G4E|123745	0.0833333	NaN
PLA2G4F|255189	0	NaN
PLA2G5|5322	0.0833333	NaN
PLA2G6|8398	7.64825	0.0403109
PLA2G7|7941	0	NaN
PLA2R1|22925	1.9158	0.0196326
PLAA|9373	7.52547	0.00391335
PLAC1L|219990	0	NaN
PLAC1|10761	267.806	0.976007
PLAC2|257000	3.22415	0.0469144
PLAC4|191585	2.20022	0.172114
PLAC8L1|153770	2.20177	0.180447
PLAC8|51316	1.58753	0.00201739
PLAC9|219348	0	NaN
PLAG1|5324	8.2667	0.0115454
PLAGL1|5325	8.49115	0.00474125
PLAGL2|5326	16.8875	0.014547
PLAT|5327	0.334322	0.00016539
PLAUR|5329	2.90399	0.00179122
PLAU|5328	6.03075	0.00935439
PLB1|151056	1.32809	0.28491
PLBD1|79887	0	NaN
PLBD2|196463	13.3861	0.0170639
PLCB1|23236	2.03849	0.0121855
PLCB2|5330	5.93749	0.0521118
PLCB3|5331	8.16709	0.004687
PLCB4|5332	2.21796	0.00229373
PLCD1|5333	6.57327	0.176907
PLCD3|113026	19.6079	0.00376042
PLCD4|84812	16.2513	0.173037
PLCE1|51196	2.99365	0.0351531
PLCG1|5335	20.4045	0.00714926
PLCG2|5336	6.18183	0.0509778
PLCH1|23007	0.75	NaN
PLCH2|9651	2.59809	0.216242
PLCL1|5334	1.08333	NaN
PLCL2|23228	8.90196	0.0420594
PLCXD1|55344	3.07018	0.00104494
PLCXD2|257068	4.26884	0.0288886
PLCXD3|345557	0.0877808	0.0362563
PLCZ1|89869	0	NaN
PLD1|5337	3.27344	0.00865937
PLD2|5338	3.60981	0.00473194
PLD3|23646	6.16456	0.00139399
PLD4|122618	0	NaN
PLD5|200150	0	NaN
PLD6|201164	4.26588	0.014743
PLDN|26258	7.03259	0.0047108
PLEC|5339	9.67132	0.00040276
PLEK2|26499	3.52643	0.00751193
PLEKHA1|59338	17.9489	0.0336574
PLEKHA2|59339	13.3266	0.0054374
PLEKHA3|65977	6.46384	0.0210288
PLEKHA4|57664	1.03484	0.0124752
PLEKHA5|54477	20.1205	0.0203093
PLEKHA6|22874	10.2211	0.0146335
PLEKHA7|144100	0.900639	0.00377916
PLEKHA8|84725	4.15038	0.0214047
PLEKHA9|51054	8.83874	0.0370848
PLEKHB1|58473	25.2651	0.210224
PLEKHB2|55041	3.06029	0.0020266
PLEKHF1|79156	5.28239	0.0271892
PLEKHF2|79666	8.87509	0.0131491
PLEKHG1|57480	3.91236	0.259457
PLEKHG2|64857	5.13398	0.005959
PLEKHG3|26030	15.0476	0.0205158
PLEKHG4B|153478	3.80508	0.339081
PLEKHG4|25894	6.02739	0.00496615
PLEKHG5|57449	2.87273	0.00797339
PLEKHG6|55200	19.5646	0.860691
PLEKHG7|440107	1.5236	0.646433
PLEKHH1|57475	16.0681	0.0395132
PLEKHH2|130271	2.73394	0.0213755
PLEKHH3|79990	6.81536	0.00549671
PLEKHJ1|55111	5.27073	0.0034626
PLEKHM1P|440456	7.29398	0.0362354
PLEKHM1|9842	23.7665	0.0305018
PLEKHM2|23207	17.2543	0.0105477
PLEKHM3|389072	39.8434	0.0933989
PLEKHN1|84069	6.86864	0.115857
PLEKHO1|51177	3.97826	0.013672
PLEKHO2|80301	13.2162	0.036072
PLEK|5341	1.28635	0.283565
PLGLA|285189	0	NaN
PLGLB2|5342	30.25	NaN
PLG|5340	0.0399373	0.106993
PLIN1|5346	5.70465	0.413741
PLIN2|123	2.12647	0.00227581
PLIN3|10226	7.28372	0.00283639
PLIN4|729359	0.869408	0.00742326
PLIN5|440503	0.676278	0.00670625
PLK1S1|55857	7.78253	0.0171661
PLK1|5347	4.51258	0.00107952
PLK2|10769	1.95447	0.00170541
PLK3|1263	7.372	0.0479619
PLK4|10733	12.0918	0.0138574
PLK5P|126520	2.72096	0.64463
PLLP|51090	10.9936	0.118538
PLN|5350	0.0833333	NaN
PLOD1|5351	4.2784	0.000640236
PLOD2|5352	2.26458	0.000527208
PLOD3|8985	7.89958	0.00213513
PLP1|5354	0	NaN
PLP2|5355	5.09548	0.000768809
PLRG1|5356	3.525	0.00399573
PLS1|5357	9.38731	0.0279409
PLS3|5358	5.33707	0.00101311
PLSCR1|5359	9.91996	0.0149923
PLSCR2|57047	0.0833333	NaN
PLSCR3|57048	6.66497	0.0156823
PLSCR4|57088	6.51267	0.0843836
PLSCR5|389158	0	NaN
PLTP|5360	12.6185	0.321202
PLUNC|51297	0	NaN
PLVAP|83483	1.17757e+06	1
PLXDC1|57125	8.60573	0.279657
PLXDC2|84898	0.275421	0.355189
PLXNA1|5361	15.0429	0.00803593
PLXNA2|5362	0.931622	0.0209676
PLXNA3|55558	3.31186	0.00405173
PLXNA4|91584	0.25	NaN
PLXNB1|5364	5.14784	0.00643495
PLXNB2|23654	13.3716	0.00211803
PLXNB3|5365	1.7623	0.0273526
PLXNC1|10154	0.75	NaN
PLXND1|23129	4.20374	0.00069179
PM20D1|148811	0	NaN
PM20D2|135293	4.81709	0.00374535
PMAIP1|5366	16.0311	0.0270629
PMCHL1|5369	0	NaN
PMCHL2|5370	0.0833333	NaN
PMCH|5367	0.624429	0.176338
PMEPA1|56937	3.80542	0.00151501
PMF1|11243	5.99966	0.00363066
PMFBP1|83449	4.07763	0.0884948
PML|5371	12.826	0.0181224
PMM1|5372	5.69505	0.0103494
PMM2|5373	6.32029	0.00413883
PMP22|5376	4.28852	0.00197852
PMP2|5375	0.0833333	NaN
PMPCA|23203	4.7543	0.00121262
PMPCB|9512	9.70291	0.00281207
PMS1|5378	10.0322	0.00944105
PMS2CL|441194	17.7553	0.0790277
PMS2L11|441263	20.0532	0.355114
PMS2L1|5379	12.5459	0.0578253
PMS2L2|5380	7.1044	0.131919
PMS2L3|5387	20.0656	0.124387
PMS2L4|5382	4.94783	0.134826
PMS2L5|5383	26.4454	0.31819
PMS2|5395	12.1306	0.013805
PMVK|10654	9.75986	0.00893343
PNCK|139728	0.78314	0.0331607
PNKD|25953	5.86515	0.00499963
PNKP|11284	6.86226	0.00943336
PNLDC1|154197	1.25344	0.625644
PNLIPRP1|5407	0	NaN
PNLIPRP2|5408	0	NaN
PNLIPRP3|119548	0	NaN
PNLIP|5406	0	NaN
PNMA1|9240	7.79486	0.00487851
PNMA2|10687	0.986812	0.0731687
PNMA3|29944	0.0833333	NaN
PNMA5|114824	0	NaN
PNMA6A|84968	0.166667	NaN
PNMAL1|55228	0.0833333	NaN
PNMAL2|57469	0.0833333	NaN
PNMT|5409	3.03024	0.123952
PNN|5411	8.3559	0.000837011
PNO1|56902	2.88171	0.00139019
PNOC|5368	0	NaN
PNPLA1|285848	0.799716	0.193493
PNPLA2|57104	7.46358	0.00701213
PNPLA3|80339	12.8258	0.0477106
PNPLA4|8228	16.4	0.10616
PNPLA5|150379	0.0833333	NaN
PNPLA6|10908	13.1502	0.00614571
PNPLA7|375775	4.2144	0.0947814
PNPLA8|50640	26.7109	0.0294645
PNPO|55163	5.08243	0.00319132
PNPT1|87178	3.80809	0.00105269
PNP|4860	7.35573	0.00247714
PNRC1|10957	7.59496	0.00484035
PNRC2|55629	9.56604	0.00336223
POC1A|25886	9.95798	0.0136123
POC1B|282809	11.4347	0.0232759
POC5|134359	4.49133	0.0156633
PODNL1|79883	2.2403	0.0362859
PODN|127435	0	NaN
PODXL2|50512	9.03427	0.00226634
PODXL|5420	3.63907	0.000573461
POF1B|79983	0	NaN
POFUT1|23509	15.3488	0.00441012
POFUT2|23275	7.83785	0.0166113
POGK|57645	37.4109	0.0173971
POGZ|23126	65.5433	0.0267128
POLA1|5422	8.8802	0.00326342
POLA2|23649	8.74154	0.00668488
POLB|5423	8.47167	0.0254745
POLD1|5424	9.06563	0.00243347
POLD2|5425	6.39438	0.00122651
POLD3|10714	17.2775	0.0105413
POLD4|57804	5.43238	0.00889195
